30.0011, 0, 0.00105841, 0, 0
30.0038, 0, 0.00379082, 0, 0
30.0065, 0, 0.00652324, 0, 0
30.0093, 0, 0.00925565, 0, 0
30.012, 0, 0.0119881, 0, 0
30.0147, 0, 0.0147205, 0, 0
30.0175, 0, 0.0174529, 0, 0
30.0202, 0, 0.0201853, 0, 0
30.0229, 0, 0.0229177, 0, 0
30.0257, 0, 0.0256501, 0, 0
30.0284, 0, 0.0283825, 0, 0
30.0311, 0, 0.031115, 0, 0
30.0338, 0, 0.0338474, 0, 0
